     ,activation_hidden ,val_MEE_mean_rank ,alpha ,batch_size ,epochs ,hidden_layer_sizes ,lambd  ,learning_rate ,learning_rate_init ,nesterov
1044 ,logistic          ,              744 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.0005 ,False
1045 ,logistic          ,              554 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,False
1046 ,logistic          ,              254 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,False
1047 ,logistic          ,             1088 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
1048 ,logistic          ,              928 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,False
1049 ,logistic          ,               93 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,False
1050 ,logistic          ,              805 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.0005 ,False
1051 ,logistic          ,              582 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,False
1052 ,logistic          ,              121 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,False
1053 ,logistic          ,             1126 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
1054 ,logistic          ,             1031 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,False
1055 ,logistic          ,               95 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,False
1056 ,logistic          ,             1093 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.0005 ,False
1057 ,logistic          ,              944 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,False
1058 ,logistic          ,              234 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,False
1059 ,logistic          ,             1255 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.0005 ,False
1060 ,logistic          ,             1131 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,False
1061 ,logistic          ,              120 ,  0.0 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,False
1062 ,logistic          ,              637 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.0005 ,False
1063 ,logistic          ,              517 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,False
1064 ,logistic          ,              275 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,False
1065 ,logistic          ,             1035 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
1066 ,logistic          ,              864 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,False
1067 ,logistic          ,               29 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,False
1068 ,logistic          ,              701 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.0005 ,False
1069 ,logistic          ,              538 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,False
1070 ,logistic          ,              235 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,False
1071 ,logistic          ,             1049 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
1072 ,logistic          ,              902 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,False
1073 ,logistic          ,               35 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,False
1074 ,logistic          ,             1051 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.0005 ,False
1075 ,logistic          ,              918 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,False
1076 ,logistic          ,              387 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,False
1077 ,logistic          ,             1201 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.0005 ,False
1078 ,logistic          ,             1059 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,False
1079 ,logistic          ,              155 ,  0.0 ,      64   ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,False
1080 ,logistic          ,              790 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.0005 ,False
1081 ,logistic          ,              546 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,False
1082 ,logistic          ,               96 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,False
1083 ,logistic          ,             1190 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.0005 ,False
1084 ,logistic          ,             1055 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,False
1085 ,logistic          ,                7 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,False
1086 ,logistic          ,              789 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.0005 ,False
1087 ,logistic          ,              603 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,False
1088 ,logistic          ,              202 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,False
1089 ,logistic          ,             1204 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.0005 ,False
1090 ,logistic          ,             1065 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,False
1091 ,logistic          ,              102 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,False
1092 ,logistic          ,             1179 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.0005 ,False
1093 ,logistic          ,              993 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,False
1094 ,logistic          ,              164 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,False
1095 ,logistic          ,             1327 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.0005 ,False
1096 ,logistic          ,             1217 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,False
1097 ,logistic          ,               60 ,  0.0 ,      64   ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,False
1098 ,logistic          ,             1261 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.0005 ,False
1099 ,logistic          ,             1166 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,False
1100 ,logistic          ,              249 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,False
1101 ,logistic          ,             1411 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
1102 ,logistic          ,             1367 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,False
1103 ,logistic          ,              464 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,False
1104 ,logistic          ,             1280 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.0005 ,False
1105 ,logistic          ,             1191 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,False
1106 ,logistic          ,              691 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,False
1107 ,logistic          ,             1421 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
1108 ,logistic          ,             1375 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,False
1109 ,logistic          ,              480 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,False
1110 ,logistic          ,             1387 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.0005 ,False
1111 ,logistic          ,             1354 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,False
1112 ,logistic          ,              586 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,False
1113 ,logistic          ,             1436 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.0005 ,False
1114 ,logistic          ,             1417 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,False
1115 ,logistic          ,              661 ,  0.0 ,       1.0 ,   800 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,False
1116 ,logistic          ,             1195 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.0005 ,False
1117 ,logistic          ,             1077 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,False
1118 ,logistic          ,              314 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,False
1119 ,logistic          ,             1359 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
1120 ,logistic          ,             1297 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,False
1121 ,logistic          ,              469 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,False
1122 ,logistic          ,             1242 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.0005 ,False
1123 ,logistic          ,             1098 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,False
1124 ,logistic          ,              169 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,False
1125 ,logistic          ,             1384 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
1126 ,logistic          ,             1344 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,False
1127 ,logistic          ,              485 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,False
1128 ,logistic          ,             1371 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.0005 ,False
1129 ,logistic          ,             1316 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,False
1130 ,logistic          ,              474 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,False
1131 ,logistic          ,             1423 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.0005 ,False
1132 ,logistic          ,             1385 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,False
1133 ,logistic          ,              760 ,  0.0 ,       1.0 ,   800 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,False
1134 ,logistic          ,             1311 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.0005 ,False
1135 ,logistic          ,             1221 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,False
1136 ,logistic          ,              830 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,False
1137 ,logistic          ,             1408 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.0005 ,False
1138 ,logistic          ,             1372 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,False
1139 ,logistic          ,              392 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,False
1140 ,logistic          ,             1323 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.0005 ,False
1141 ,logistic          ,             1241 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,False
1142 ,logistic          ,              764 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,False
1143 ,logistic          ,             1419 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.0005 ,False
1144 ,logistic          ,             1379 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,False
1145 ,logistic          ,              461 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,False
1146 ,logistic          ,             1391 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.0005 ,False
1147 ,logistic          ,             1374 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,False
1148 ,logistic          ,              954 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,False
1149 ,logistic          ,             1437 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.0005 ,False
1150 ,logistic          ,             1412 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,False
1151 ,logistic          ,              689 ,  0.0 ,       1.0 ,   800 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,False
1152 ,logistic          ,              402 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.0005 ,False
1153 ,logistic          ,              281 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,False
1154 ,logistic          ,              531 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,False
1155 ,logistic          ,              697 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
1156 ,logistic          ,              577 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,False
1157 ,logistic          ,              343 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,False
1158 ,logistic          ,              394 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.0005 ,False
1159 ,logistic          ,              321 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,False
1160 ,logistic          ,              523 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,False
1161 ,logistic          ,              778 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
1162 ,logistic          ,              600 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,False
1163 ,logistic          ,              165 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,False
1164 ,logistic          ,              717 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.0005 ,False
1165 ,logistic          ,              576 ,  0.8 ,      64   ,   800 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,False
